
1549.450073 -117.079086 989.338806 1698.888306 -141.305359 14.471758 512 345 253 -0.888441 -0.903769 3969.372793 -1503.158258 -8962.213323 
1562.649902 -121.862381 975.095093 1706.766357 -144.296127 -3.666349 990 945 264 -0.712186 -0.906905 3894.653328 -1478.527669 -8966.840114 
1563.753784 -126.459854 955.661987 1714.541748 -147.253723 -21.854132 78 854 387 -0.971654 -0.909389 3834.922179 -1458.713900 -8970.405787 
1568.908569 -128.108536 936.408142 1722.176392 -150.165466 -40.108810 756 634 981 -0.962692 -0.912734 3753.662551 -1431.583526 -8975.072302 
1573.094849 -128.233032 916.851562 1729.670898 -153.031113 -58.428757 270 21 316 -0.977829 -0.915997 3673.416632 -1404.592883 -8979.476494 
1578.159790 -129.948120 897.579712 1737.022217 -155.849274 -76.813950 677 598 830 -0.963593 -0.919259 3592.175214 -1377.067144 -8983.733744 
1582.505371 -131.225754 878.099365 1744.231812 -158.619980 -95.262390 532 407 732 -0.974017 -0.922422 3512.375354 -1349.834947 -8987.723638 
1586.386719 -131.893753 858.490967 1751.297363 -161.342056 -113.773697 488 218 741 -0.980420 -0.925565 3431.972499 -1322.201573 -8991.556967 
1590.862915 -133.175903 839.040527 1758.217163 -164.014511 -132.347168 391 290 433 -0.972523 -0.928674 3351.298743 -1294.280236 -8995.219601 
1600.150269 -139.559967 822.518127 1764.991699 -166.637085 -150.981216 419 744 71 -0.826120 -0.931702 3271.527138 -1266.480438 -8998.666456 
1601.083130 -141.711426 802.656067 1771.642212 -169.216782 -169.665833 147 874 914 -0.993102 -0.934231 3203.959555 -1242.785874 -9001.453739 
1614.387329 -143.877014 787.880798 1778.143066 -171.744308 -188.410172 836 350 122 -0.738765 -0.937217 3122.969142 -1214.207006 -9004.639121 
1614.682129 -149.407623 768.662964 1784.532104 -174.232605 -207.198166 18 867 199 -0.960892 -0.939399 3062.883617 -1192.881423 -9006.895728 
1617.906616 -152.676376 749.197144 1790.775146 -176.669327 -226.041931 283 735 366 -0.973290 -0.942188 2984.936845 -1165.060894 -9009.692068 
1623.308105 -154.345505 730.012817 1796.869507 -179.053192 -244.941025 819 647 738 -0.959215 -0.944955 2906.216273 -1136.787743 -9012.370951 
1629.794922 -162.113770 712.762451 1802.816772 -181.384354 -263.893494 290 886 42 -0.862518 -0.947623 2828.857520 -1108.833018 -9014.865567 
1632.036987 -163.908661 692.969727 1808.631226 -183.667618 -282.892944 362 738 778 -0.989636 -0.949972 2759.485945 -1083.622008 -9016.988930 
